income_msoa,pct_manag_prof,median_age,pct_minority,income_msoa_tercile,pct_manag_prof_tercile,median_age_tercile,pct_minority_tercile,stable_lockdown,stable_covid
46900.0,42.372,45.037,5.838,Medium,High,High,Medium,1,0
45323.529,34.226,48.338,5.546,Medium,Medium,High,Medium,1,0
48177.273,37.489,40.399,8.225,Medium,Medium,Medium,Medium,1,1
53700.0,26.484,38.331,68.478,High,Low,Low,High,1,1
47325.0,40.245,51.392,2.023,Medium,High,High,Low,0,1
43700.0,32.346,44.947,9.722,Medium,Medium,High,Medium,1,0
37800.0,28.668,54.35,1.88,Low,Low,High,Low,1,1
51800.0,39.478,45.277,5.425,High,High,High,Medium,0,0
46900.0,30.178,36.442,53.591,Medium,Medium,Low,High,1,0
49100.0,49.441,49.47,7.215,High,High,High,Medium,0,1
42200.0,23.544,36.656,16.472,Medium,Low,Low,High,0,1
30500.0,20.13,41.335,11.334,Low,Low,Medium,Medium,1,1
56075.0,42.549,35.283,13.205,High,High,Low,Medium,1,1
48166.667,35.679,38.175,9.886,Medium,Medium,Low,Medium,1,0
56700.0,40.788,35.538,53.108,High,High,Low,High,1,0
44086.667,32.108,43.834,11.873,Medium,Medium,Medium,Medium,1,1
46041.667,45.825,44.441,16.498,Medium,High,Medium,High,0,0
36100.0,21.902,41.214,2.215,Low,Low,Medium,Low,1,0
38945.455,28.964,43.63,2.337,Low,Low,Medium,Low,1,0
41100.0,33.826,44.955,3.012,Medium,Medium,High,Low,0,0
36700.0,26.564,42.844,7.244,Low,Low,Medium,Medium,1,0
48600.0,38.695,44.426,6.508,Medium,Medium,Medium,Medium,1,1
51575.0,33.268,36.734,46.471,High,Medium,Low,High,1,1
34500.0,20.559,39.343,12.558,Low,Low,Low,Medium,0,0
35941.667,19.888,36.47,8.332,Low,Low,Low,Medium,0,0
39493.333,28.898,38.546,11.813,Low,Low,Low,Medium,1,0
41166.667,9.847,24.919,67.319,Medium,Low,Low,High,1,1
46100.0,41.592,48.295,15.432,Medium,High,High,Medium,1,1
46900.0,19.285,37.271,75.252,Medium,Low,Low,High,0,0
46481.818,45.024,50.645,2.093,Medium,High,High,Low,1,0
53482.353,32.919,35.804,10.074,High,Medium,Low,Medium,0,0
33000.0,23.335,40.339,8.956,Low,Low,Medium,Medium,1,0
32200.0,27.252,42.977,15.25,Low,Low,Medium,Medium,0,1
54241.667,40.659,40.553,11.174,High,High,Medium,Medium,0,0
44130.0,38.148,50.068,4.084,Medium,Medium,High,Low,0,0
47400.0,33.309,43.487,4.381,Medium,Medium,Medium,Low,0,0
51316.667,38.289,45.182,13.383,High,Medium,High,Medium,0,1
51900.0,35.875,39.852,12.275,High,Medium,Medium,Medium,1,1
34400.0,,,,Low,,,,1,1
57740.0,44.649,44.918,34.926,High,High,High,High,1,1
69547.368,47.173,37.485,32.06,High,High,Low,High,0,0
59766.667,53.654,44.295,18.143,High,High,Medium,High,1,1
42271.429,32.047,49.141,19.688,Medium,Medium,High,High,0,1
47817.647,39.26,39.084,14.896,Medium,High,Low,Medium,1,0
36800.0,25.453,40.899,34.555,Low,Low,Medium,High,1,1
39075.0,28.445,34.602,16.61,Low,Low,Low,High,1,0
39900.0,32.744,53.056,2.163,Low,Medium,High,Low,0,1
40600.0,37.274,51.881,2.891,Low,Medium,High,Low,1,1
37544.444,28.38,44.299,11.929,Low,Low,Medium,Medium,0,0
62557.143,52.59,37.858,38.297,High,High,Low,High,0,1
45600.0,23.478,36.776,55.765,Medium,Low,Low,High,0,1
43836.364,32.107,50.815,2.004,Medium,Medium,High,Low,0,1
46911.111,39.865,39.501,14.37,Medium,High,Medium,Medium,1,0
56770.0,44.24,39.48,9.832,High,High,Medium,Medium,0,0
50300.0,44.578,43.402,9.55,High,High,Medium,Medium,1,1
43200.0,39.445,47.082,3.386,Medium,High,High,Low,0,1
49027.273,39.752,49.614,3.207,High,High,High,Low,1,1
32154.545,15.938,35.374,15.951,Low,Low,Low,High,1,1
44841.176,34.558,55.332,2.17,Medium,Medium,High,Low,1,0
45900.0,45.031,37.207,13.986,Medium,High,Low,Medium,0,0
36700.0,28.398,47.228,1.938,Low,Low,High,Low,0,1
27300.0,19.43,32.656,22.937,Low,Low,Low,High,1,0
40188.889,37.766,40.0,18.431,Low,Medium,Medium,High,1,0
42800.0,35.307,52.614,2.039,Medium,Medium,High,Low,1,1
41318.182,32.534,44.099,4.022,Medium,Medium,Medium,Low,1,1
51794.444,31.951,37.383,46.615,High,Medium,Low,High,1,0
34100.0,23.759,42.972,3.16,Low,Low,Medium,Low,1,1
30600.0,11.522,31.224,92.381,Low,Low,Low,High,0,1
30000.0,29.067,56.771,1.725,Low,Low,High,Low,0,0
37200.0,25.67,47.753,3.409,Low,Low,High,Low,0,1
59875.0,48.471,45.931,15.421,High,High,High,Medium,1,0
34100.0,23.759,42.972,3.16,Low,Low,Medium,Low,0,0
57435.714,37.467,38.366,21.471,High,Medium,Low,High,0,0
40818.182,31.216,43.934,4.749,Medium,Medium,Medium,Low,0,1
50600.0,43.277,50.072,6.131,High,High,High,Medium,1,1
51068.0,30.382,33.645,45.667,High,Medium,Low,High,0,1
43118.182,39.223,57.331,3.757,Medium,High,High,Low,0,0
43700.0,42.257,49.888,2.818,Medium,High,High,Low,1,0
41687.5,10.246,22.625,27.226,Medium,Low,Low,High,1,1
59633.333,45.702,43.244,10.983,High,High,Medium,Medium,0,0
34100.0,29.241,49.679,2.781,Low,Low,High,Low,1,0
50620.0,53.744,42.625,20.593,High,High,Medium,High,0,0
51026.316,,,,High,,,,1,0
69100.0,48.512,43.467,29.749,High,High,Medium,High,0,0
49000.0,37.943,38.63,12.53,Medium,Medium,Low,Medium,1,1
34800.0,17.279,31.537,49.196,Low,Low,Low,High,0,1
51381.818,43.568,47.087,5.854,High,High,High,Medium,1,1
46491.667,26.004,35.055,15.674,Medium,Low,Low,High,1,1
70581.25,51.341,43.817,19.991,High,High,Medium,High,1,0
39054.545,29.915,40.534,8.077,Low,Medium,Medium,Medium,1,0
38600.0,37.744,58.432,1.435,Low,Medium,High,Low,1,1
35600.0,26.017,48.105,1.422,Low,Low,High,Low,1,0
33500.0,17.088,40.541,6.796,Low,Low,Medium,Medium,1,0
47060.606,38.221,42.18,9.69,Medium,Medium,Medium,Medium,1,0
31700.0,20.548,41.6,9.241,Low,Low,Medium,Medium,1,0
78000.0,57.194,43.098,11.56,High,High,Medium,Medium,0,0
39200.0,30.199,39.615,6.221,Low,Medium,Medium,Medium,0,0
31300.0,14.844,34.568,28.03,Low,Low,Low,High,0,0
53200.0,40.889,47.84,4.856,High,High,High,Low,0,0
44995.833,30.866,32.592,5.037,Medium,Medium,Low,Low,1,0
43200.0,39.481,49.389,1.771,Medium,High,High,Low,1,0
42306.667,35.333,44.012,6.936,Medium,Medium,Medium,Medium,1,0
30300.0,11.941,27.44,35.922,Low,Low,Low,High,1,0
62289.474,52.961,37.771,30.202,High,High,Low,High,0,0
39636.364,25.535,48.533,2.334,Low,Low,High,Low,1,1
52744.444,38.321,47.628,5.476,High,Medium,High,Medium,1,0
42388.889,32.484,45.973,4.268,Medium,Medium,High,Low,1,0
40200.0,29.043,46.633,3.702,Low,Low,High,Low,1,1
37600.0,27.41,40.223,7.186,Low,Low,Medium,Medium,0,0
45460.0,40.722,47.324,3.075,Medium,High,High,Low,0,0
53160.0,50.913,42.423,5.815,High,High,Medium,Medium,0,0
41800.0,33.307,49.174,2.419,Medium,Medium,High,Low,1,1
43500.0,39.752,43.086,4.197,Medium,High,Medium,Low,0,1
44489.474,36.657,44.51,4.778,Medium,Medium,Medium,Low,1,1
38596.0,30.058,36.628,23.497,Low,Medium,Low,High,1,1
25190.0,16.905,45.14,4.841,Low,Low,High,Low,0,0
64980.0,54.055,46.506,12.375,High,High,High,Medium,0,1
28000.0,25.542,41.054,3.316,Low,Low,Medium,Low,0,0
53565.0,49.945,39.445,10.479,High,High,Medium,Medium,1,0
58509.091,49.054,48.636,8.484,High,High,High,Medium,0,0
39807.143,30.39,53.747,2.29,Low,Medium,High,Low,1,1
45000.0,33.773,49.751,4.635,Medium,Medium,High,Low,0,0
63900.0,60.288,43.257,21.146,High,High,Medium,High,0,0
49700.0,30.239,39.604,43.685,High,Medium,Medium,High,1,0
33700.0,18.869,37.833,3.71,Low,Low,Low,Low,1,1
65588.235,,,,High,,,,1,0
53095.455,41.712,39.672,11.938,High,High,Medium,Medium,0,0
56500.0,47.703,42.384,7.413,High,High,Medium,Medium,1,1
51700.0,31.261,36.797,9.389,High,Medium,Low,Medium,0,0
37437.5,23.246,35.567,6.136,Low,Low,Low,Medium,0,0
42500.0,29.047,39.402,27.637,Medium,Low,Medium,High,0,1
69000.0,55.575,42.663,12.388,High,High,Medium,Medium,0,0
44194.444,35.228,44.493,2.638,Medium,Medium,Medium,Low,0,1
46100.0,42.181,43.502,6.842,Medium,High,Medium,Medium,0,0
33100.0,26.863,54.764,1.258,Low,Low,High,Low,1,1
50942.857,45.615,47.354,4.674,High,High,High,Low,1,0
54180.952,42.586,42.541,23.577,High,High,Medium,High,1,1
48780.0,31.801,40.922,30.319,Medium,Medium,Medium,High,1,0
51573.333,42.257,48.053,7.538,High,High,High,Medium,0,0
53895.455,41.25,43.472,28.026,High,High,Medium,High,1,0
36347.826,23.916,40.651,9.68,Low,Low,Medium,Medium,1,1
70300.0,50.183,40.105,13.948,High,High,Medium,Medium,0,0
45641.176,35.837,50.206,2.405,Medium,Medium,High,Low,1,1
48328.571,35.614,41.017,15.86,Medium,Medium,Medium,High,1,1
50326.087,42.433,39.639,6.693,High,High,Medium,Medium,0,0
47928.571,47.338,47.322,4.882,Medium,High,High,Low,0,1
54250.0,43.583,49.76,3.104,High,High,High,Low,1,1
78000.0,57.194,43.098,11.56,High,High,Medium,Medium,1,1
31700.0,18.143,35.697,18.116,Low,Low,Low,High,1,1
33700.0,17.322,36.531,41.644,Low,Low,Low,High,1,1
36433.333,29.742,34.689,19.847,Low,Medium,Low,High,1,0
41862.5,38.495,31.951,21.642,Medium,Medium,Low,High,1,0
38872.727,36.125,50.271,3.9,Low,Medium,High,Low,0,0
44000.0,36.237,41.142,3.334,Medium,Medium,Medium,Low,0,1
52483.333,49.078,42.255,17.03,High,High,Medium,High,0,0
31233.333,22.51,35.76,16.356,Low,Low,Low,High,0,1
38000.0,31.958,55.06,1.206,Low,Medium,High,Low,0,0
40900.0,33.861,39.015,10.278,Medium,Medium,Low,Medium,1,0
37033.333,32.028,48.4,4.291,Low,Medium,High,Low,0,0
39000.0,33.007,41.647,4.547,Low,Medium,Medium,Low,1,0
48142.857,45.766,51.499,2.518,Medium,High,High,Low,1,1
43309.091,26.632,39.195,19.157,Medium,Low,Low,High,1,1
50563.636,44.279,55.677,2.217,High,High,High,Low,1,1
51262.963,39.695,45.063,9.31,High,High,High,Medium,0,1
34800.0,27.411,55.101,1.931,Low,Low,High,Low,0,0
47600.0,46.439,50.032,5.45,Medium,High,High,Medium,1,1
45640.0,34.791,40.196,19.211,Medium,Medium,Medium,High,1,1
50540.0,40.71,37.337,17.235,High,High,Low,High,1,1
52128.571,40.444,44.744,11.668,High,High,Medium,Medium,0,0
46100.0,40.481,54.253,2.61,Medium,High,High,Low,1,1
40741.667,34.164,45.097,3.992,Low,Medium,High,Low,0,0
60381.818,56.405,53.164,7.153,High,High,High,Medium,1,0
47114.286,35.315,44.387,5.427,Medium,Medium,Medium,Medium,1,0
30800.0,21.181,38.273,15.532,Low,Low,Low,High,1,0
42600.0,32.477,39.614,34.849,Medium,Medium,Medium,High,0,1
40700.0,22.499,33.147,56.145,Low,Low,Low,High,0,0
32000.0,26.269,44.327,1.887,Low,Low,Medium,Low,1,1
44891.304,33.434,45.43,4.712,Medium,Medium,High,Low,1,1
37077.778,22.852,37.245,54.091,Low,Low,Low,High,0,0
42900.0,31.865,52.847,1.744,Medium,Medium,High,Low,0,1
61878.571,47.492,45.325,45.009,High,High,High,High,1,0
38027.273,22.624,38.893,5.122,Low,Low,Low,Medium,1,0
44300.0,31.52,34.044,24.239,Medium,Medium,Low,High,0,0
28840.0,17.135,36.586,2.857,Low,Low,Low,Low,1,1
63909.091,57.095,33.417,31.973,High,High,Low,High,1,0
48800.0,41.321,40.309,17.167,Medium,High,Medium,High,1,1
49900.0,,,,High,,,,1,1
35438.462,23.848,50.957,4.73,Low,Low,High,Low,0,1
46041.667,45.825,44.441,16.498,Medium,High,Medium,High,0,0
56590.0,46.15,38.017,26.372,High,High,Low,High,0,0
43505.0,26.585,35.237,28.918,Medium,Low,Low,High,1,1
52580.952,38.476,47.639,4.283,High,Medium,High,Low,0,1
49387.5,41.644,41.277,10.696,High,High,Medium,Medium,0,0
70300.0,50.183,40.105,13.948,High,High,Medium,Medium,1,0
53518.182,29.966,36.62,67.461,High,Medium,Low,High,1,1
38300.0,31.356,39.573,6.896,Low,Medium,Medium,Medium,1,0
72000.0,47.764,44.113,28.001,High,High,Medium,High,1,0
55842.857,34.17,34.645,59.48,High,Medium,Low,High,1,1
51371.429,39.333,38.366,41.841,High,High,Low,High,1,0
42738.889,28.603,37.995,24.592,Medium,Low,Low,High,1,1
66100.0,46.568,39.244,14.997,High,High,Low,Medium,1,0
51200.0,54.941,38.908,10.364,High,High,Low,Medium,1,0
29100.0,17.864,43.369,3.978,Low,Low,Medium,Low,0,1
36900.0,23.245,42.315,5.244,Low,Low,Medium,Medium,0,0
36000.0,26.692,51.118,3.554,Low,Low,High,Low,1,1
51100.0,50.185,46.838,13.866,High,High,High,Medium,1,0
37163.636,27.109,43.009,6.884,Low,Low,Medium,Medium,0,1
51066.667,51.107,40.314,16.458,High,High,Medium,High,1,1
39585.714,29.036,46.598,3.176,Low,Low,High,Low,0,0
35353.846,23.961,36.788,24.049,Low,Low,Low,High,1,0
37200.0,25.67,47.753,3.409,Low,Low,High,Low,0,0
50008.696,42.676,45.186,6.853,High,High,High,Medium,1,0
58357.895,44.77,39.128,43.084,High,High,Low,High,1,1
49672.222,25.958,33.87,78.651,High,Low,Low,High,1,0
64106.667,44.404,40.703,44.799,High,High,Medium,High,0,1
39840.0,24.806,30.775,59.947,Low,Low,Low,High,1,1
50266.667,43.913,53.942,4.024,High,High,High,Low,1,1
46500.0,36.873,44.779,3.936,Medium,Medium,High,Low,1,1
49400.0,47.52,50.406,5.873,High,High,High,Medium,1,0
35500.0,26.409,45.778,6.304,Low,Low,High,Medium,1,1
46515.385,38.789,46.685,2.373,Medium,Medium,High,Low,1,1
55352.632,42.656,40.115,35.985,High,High,Medium,High,0,0
47100.0,39.51,46.895,7.078,Medium,High,High,Medium,1,1
39570.0,35.245,44.528,3.588,Low,Medium,Medium,Low,0,0
49480.0,48.342,47.626,3.057,High,High,High,Low,1,1
43175.0,36.793,47.579,4.231,Medium,Medium,High,Low,0,0
34920.0,22.477,37.842,30.58,Low,Low,Low,High,0,0
40500.0,24.874,40.348,13.727,Low,Low,Medium,Medium,0,0
44012.5,29.245,34.112,53.1,Medium,Low,Low,High,1,1
58809.091,42.092,44.259,11.652,High,High,Medium,Medium,0,1
45894.737,44.709,43.345,8.949,Medium,High,Medium,Medium,1,1
40958.333,33.559,49.068,3.114,Medium,Medium,High,Low,1,1
49865.217,50.956,47.733,5.643,High,High,High,Medium,1,1
40840.0,40.644,47.938,1.811,Medium,High,High,Low,1,0
48500.0,36.642,50.394,2.762,Medium,Medium,High,Low,0,1
39600.0,24.294,35.594,37.409,Low,Low,Low,High,0,1
45600.0,25.662,35.253,62.599,Medium,Low,Low,High,1,0
70488.0,57.061,44.767,14.708,High,High,Medium,Medium,0,1
46072.222,39.072,53.144,3.035,Medium,Medium,High,Low,0,1
49556.667,43.092,45.628,6.484,High,High,High,Medium,0,1
30108.333,17.464,34.002,23.369,Low,Low,Low,High,1,1
46970.588,38.395,47.983,3.774,Medium,Medium,High,Low,1,1
46281.818,51.966,40.382,19.232,Medium,High,Medium,High,0,1
56565.0,50.129,38.756,22.177,High,High,Low,High,1,1
44120.0,40.694,50.68,2.079,Medium,High,High,Low,0,1
52052.941,50.711,43.817,15.21,High,High,Medium,Medium,0,1
50723.077,44.913,46.688,6.77,High,High,High,Medium,1,1
60731.25,47.846,42.692,24.902,High,High,Medium,High,0,0
33210.0,19.681,41.334,2.055,Low,Low,Medium,Low,0,0
68220.0,52.13,42.81,14.475,High,High,Medium,Medium,1,1
45650.0,44.363,58.227,3.657,Medium,High,High,Low,1,0
43500.0,31.125,40.245,42.982,Medium,Medium,Medium,High,1,1
59290.0,45.836,39.585,17.717,High,High,Medium,High,1,1
53396.552,39.314,37.342,11.917,High,High,Low,Medium,1,1
47900.0,37.703,47.611,8.363,Medium,Medium,High,Medium,1,1
51550.0,45.586,44.249,16.313,High,High,Medium,High,1,1
31600.0,17.506,35.315,35.725,Low,Low,Low,High,0,0
49427.778,40.167,46.709,3.13,High,High,High,Low,0,0
26381.25,18.575,51.289,2.392,Low,Low,High,Low,0,1
46866.667,35.937,40.529,14.622,Medium,Medium,Medium,Medium,0,0
36300.0,26.03,36.624,32.844,Low,Low,Low,High,0,0
42033.333,39.292,43.167,6.499,Medium,High,Medium,Medium,1,1
56718.75,41.513,42.732,4.316,High,High,Medium,Low,1,1
56255.0,42.896,45.995,4.574,High,High,High,Low,0,0
33340.0,30.013,39.465,2.478,Low,Medium,Medium,Low,1,1
30500.0,20.13,41.335,11.334,Low,Low,Medium,Medium,0,1
42875.0,35.242,43.065,5.582,Medium,Medium,Medium,Medium,0,0
33566.667,29.436,41.023,12.52,Low,Low,Medium,Medium,0,0
42411.765,38.851,44.715,2.567,Medium,Medium,Medium,Low,1,0
39500.0,27.404,50.0,2.224,Low,Low,High,Low,0,0
53530.0,44.135,48.399,3.098,High,High,High,Low,0,0
34715.789,21.297,37.546,6.619,Low,Low,Low,Medium,1,0
58242.105,43.361,52.055,6.596,High,High,High,Medium,1,1
51000.0,31.257,38.893,8.305,High,Medium,Low,Medium,0,1
37411.111,23.964,39.248,6.103,Low,Low,Low,Medium,1,0
55100.0,41.235,31.436,51.674,High,High,Low,High,0,0
40900.0,39.433,30.957,24.292,Medium,High,Low,High,1,1
26960.0,14.077,37.603,3.53,Low,Low,Low,Low,1,0
31020.0,21.993,39.228,2.916,Low,Low,Low,Low,1,0
54200.0,38.227,36.047,18.482,High,Medium,Low,High,1,1
41000.0,31.204,38.235,11.122,Medium,Medium,Low,Medium,1,0
41600.0,31.551,43.2,5.462,Medium,Medium,Medium,Medium,0,0
49200.0,41.2,34.672,15.838,High,High,Low,High,1,1
33784.615,20.592,34.557,18.537,Low,Low,Low,High,1,0
50786.667,44.987,45.442,8.663,High,High,High,Medium,1,1
74653.846,58.254,36.677,26.583,High,High,Low,High,1,0
33433.333,23.481,41.263,2.597,Low,Low,Medium,Low,1,0
36508.333,26.584,45.649,10.308,Low,Low,High,Medium,1,1
44281.818,38.939,41.223,9.826,Medium,Medium,Medium,Medium,1,0
56475.0,37.757,42.78,4.712,High,Medium,Medium,Low,1,1
39900.0,29.311,39.475,3.26,Low,Low,Medium,Low,1,0
47928.571,47.338,47.322,4.882,Medium,High,High,Low,1,0
37285.714,25.533,54.83,1.787,Low,Low,High,Low,1,1
45142.857,41.207,46.62,2.242,Medium,High,High,Low,0,0
44006.25,24.239,37.29,34.712,Medium,Low,Low,High,1,0
40268.182,,,,Low,,,,0,0
65533.333,42.226,28.231,64.854,High,High,Low,High,1,1
29900.0,18.343,39.26,2.501,Low,Low,Low,Low,1,1
36800.0,35.845,58.045,2.032,Low,Medium,High,Low,1,1
37400.0,25.61,40.776,10.382,Low,Low,Medium,Medium,0,0
37933.333,33.97,57.265,3.291,Low,Medium,High,Low,1,1
45327.778,41.634,43.214,29.188,Medium,High,Medium,High,1,0
57740.0,44.649,44.918,34.926,High,High,High,High,1,0
52316.667,33.927,39.058,23.74,High,Medium,Low,High,0,1
46933.333,46.373,44.15,8.518,Medium,High,Medium,Medium,1,0
35300.0,24.575,39.344,8.597,Low,Low,Low,Medium,1,0
43800.0,31.95,36.356,19.904,Medium,Medium,Low,High,0,0
50300.0,44.578,43.402,9.55,High,High,Medium,Medium,0,0
42400.0,28.943,23.971,16.897,Medium,Low,Low,High,1,1
37992.308,22.305,39.394,5.459,Low,Low,Medium,Medium,1,1
57152.941,35.685,39.395,7.722,High,Medium,Medium,Medium,1,1
37606.667,27.064,41.272,5.081,Low,Low,Medium,Medium,0,0
30876.923,20.986,32.788,18.127,Low,Low,Low,High,0,0
47100.0,39.974,48.364,5.92,Medium,High,High,Medium,0,1
40700.0,40.35,47.168,3.577,Low,High,High,Low,0,0
43500.0,39.42,41.079,5.292,Medium,High,Medium,Medium,0,0
37733.333,25.257,43.692,5.127,Low,Low,Medium,Medium,1,1
55907.143,37.996,40.418,12.634,High,Medium,Medium,Medium,0,0
36330.0,23.668,33.329,31.327,Low,Low,Low,High,1,1
43956.667,,,,Medium,,,,1,0
46200.0,42.376,54.472,2.636,Medium,High,High,Low,1,0
38975.0,36.2,49.925,2.233,Low,Medium,High,Low,0,0
40050.0,22.543,33.422,11.473,Low,Low,Low,Medium,0,0
37630.0,27.592,38.389,19.632,Low,Low,Low,High,1,0
38975.0,36.2,49.925,2.233,Low,Medium,High,Low,0,0
41762.5,30.296,35.229,13.78,Medium,Medium,Low,Medium,1,0
41983.333,34.877,47.555,3.721,Medium,Medium,High,Low,1,1
42391.667,43.213,41.747,18.104,Medium,High,Medium,High,1,1
29000.0,18.16,36.655,12.968,Low,Low,Low,Medium,1,1
55700.0,40.776,41.146,8.056,High,High,Medium,Medium,0,0
47272.0,41.085,41.104,5.076,Medium,High,Medium,Medium,0,0
62287.5,51.413,37.351,17.517,High,High,Low,High,1,1
63909.091,57.095,33.417,31.973,High,High,Low,High,1,1
47057.576,29.919,38.652,5.537,Medium,Medium,Low,Medium,1,1
50600.0,43.277,50.072,6.131,High,High,High,Medium,0,0
41027.273,42.871,52.057,4.754,Medium,High,High,Low,1,0
43100.0,33.947,47.276,2.803,Medium,Medium,High,Low,0,1
55006.25,51.251,48.282,8.882,High,High,High,Medium,1,1
42888.889,25.313,31.223,74.486,Medium,Low,Low,High,1,1
58376.923,45.999,37.296,10.702,High,High,Low,Medium,1,0
48000.0,48.633,41.418,6.68,Medium,High,Medium,Medium,1,0
62900.0,48.831,43.416,26.584,High,High,Medium,High,1,0
65200.0,56.039,46.213,13.205,High,High,High,Medium,1,0
54100.0,40.381,35.574,17.83,High,High,Low,High,0,0
28800.0,17.615,35.918,5.613,Low,Low,Low,Medium,1,1
43800.0,28.967,32.54,64.815,Medium,Low,Low,High,0,1
37689.474,28.536,40.478,3.389,Low,Low,Medium,Low,1,1
50692.0,40.394,39.528,16.603,High,High,Medium,High,1,0
46966.667,38.031,48.003,3.606,Medium,Medium,High,Low,1,1
37644.444,23.138,43.592,2.955,Low,Low,Medium,Low,1,1
48730.769,42.221,39.763,8.779,Medium,High,Medium,Medium,1,0
36600.0,24.293,51.132,2.111,Low,Low,High,Low,0,1
38326.667,27.173,46.164,5.387,Low,Low,High,Medium,0,1
50716.667,32.284,36.709,56.634,High,Medium,Low,High,1,1
39300.0,31.07,54.324,1.788,Low,Medium,High,Low,1,1
39560.0,29.068,45.018,3.552,Low,Low,High,Low,1,1
50786.667,44.987,45.442,8.663,High,High,High,Medium,1,0
54350.0,36.984,34.628,48.031,High,Medium,Low,High,1,0
48990.909,42.347,47.621,6.015,Medium,High,High,Medium,0,1
57181.25,48.771,46.716,5.308,High,High,High,Medium,0,1
48900.0,34.252,42.882,20.853,Medium,Medium,Medium,High,1,0
52553.333,45.782,41.742,15.305,High,High,Medium,Medium,1,1
53685.714,47.492,46.364,4.278,High,High,High,Low,1,0
40741.667,34.164,45.097,3.992,Low,Medium,High,Low,0,1
40250.0,32.154,37.714,24.936,Low,Medium,Low,High,0,0
66541.667,,,,High,,,,0,0
53396.552,39.314,37.342,11.917,High,High,Low,Medium,0,1
58509.091,49.054,48.636,8.484,High,High,High,Medium,1,0
38030.0,25.125,41.673,37.272,Low,Low,Medium,High,1,0
57757.895,49.824,41.075,37.998,High,High,Medium,High,0,1
59272.727,39.729,42.672,13.127,High,High,Medium,Medium,0,0
80100.0,56.256,44.457,15.532,High,High,Medium,High,0,1
45000.0,43.102,33.514,16.623,Medium,High,Low,High,0,1
41118.182,28.376,44.184,4.66,Medium,Low,Medium,Low,0,1
67950.0,55.518,39.537,27.19,High,High,Medium,High,0,1
52900.0,35.817,40.075,57.417,High,Medium,Medium,High,1,0
46300.0,56.369,38.589,12.331,Medium,High,Low,Medium,0,0
42800.0,35.307,52.614,2.039,Medium,Medium,High,Low,1,1
37600.0,28.745,47.359,3.679,Low,Low,High,Low,1,0
48436.0,39.378,42.97,5.976,Medium,High,Medium,Medium,1,0
55900.0,48.022,36.535,39.727,High,High,Low,High,1,0
53333.333,42.163,44.576,5.613,High,High,Medium,Medium,0,0
59400.0,44.34,38.608,39.348,High,High,Low,High,0,1
48300.0,38.729,47.139,9.202,Medium,Medium,High,Medium,1,1
52253.333,39.411,39.007,47.746,High,High,Low,High,1,1
46134.783,36.254,37.701,14.986,Medium,Medium,Low,Medium,0,0
49670.833,33.104,36.796,23.054,High,Medium,Low,High,0,1
53937.5,49.472,37.733,20.576,High,High,Low,High,0,0
44275.0,33.697,41.804,5.262,Medium,Medium,Medium,Medium,1,1
50644.444,44.145,34.674,36.255,High,High,Low,High,1,1
45922.222,39.493,49.958,2.184,Medium,High,High,Low,1,0
56400.0,53.999,38.611,29.449,High,High,Low,High,1,1
43950.0,33.43,49.59,1.899,Medium,Medium,High,Low,1,0
50888.889,26.943,39.048,55.4,High,Low,Low,High,1,0
43976.0,31.966,39.988,12.76,Medium,Medium,Medium,Medium,0,0
47900.0,47.096,52.286,6.699,Medium,High,High,Medium,0,1
32928.571,23.703,47.212,3.116,Low,Low,High,Low,0,1
49625.0,39.448,43.968,4.289,High,High,Medium,Low,1,0
44492.857,41.269,51.812,7.912,Medium,High,High,Medium,1,1
38872.727,36.125,50.271,3.9,Low,Medium,High,Low,1,1
56600.0,41.889,41.241,18.592,High,High,Medium,High,0,1
24000.0,17.951,36.791,13.116,Low,Low,Low,Medium,0,0
55525.0,44.695,36.348,15.413,High,High,Low,Medium,1,1
31700.0,18.143,35.697,18.116,Low,Low,Low,High,0,0
48800.0,42.608,50.958,3.9,Medium,High,High,Low,1,0
36636.364,29.743,39.694,5.093,Low,Medium,Medium,Medium,0,0
55700.0,54.153,45.326,6.848,High,High,High,Medium,0,0
39780.0,31.952,33.169,17.665,Low,Medium,Low,High,0,1
57900.0,55.861,38.519,16.185,High,High,Low,High,1,1
63200.0,53.713,37.674,27.235,High,High,Low,High,0,0
31020.0,21.993,39.228,2.916,Low,Low,Low,Low,0,0
32128.571,12.507,34.257,6.995,Low,Low,Low,Medium,0,0
