cluster_202002,income_msoa,pct_manag_prof,median_age,pct_minority
1,50223.077,44.442,45.902,23.266
0,45922.222,39.493,49.958,2.184
0,45427.273,,,
2,53655.0,43.012,41.688,3.658
2,56400.0,38.922,40.149,16.598
1,52833.333,44.564,47.575,3.918
2,40880.0,29.17,45.709,3.226
2,45277.778,38.15,50.931,2.787
2,49000.0,40.883,48.297,3.094
0,38500.0,24.433,38.577,6.916
0,43300.0,35.655,40.157,9.151
0,35880.0,23.045,47.553,3.3
2,36107.692,22.486,46.954,2.333
2,44081.818,40.242,45.415,4.77
0,51864.706,40.753,42.408,3.967
1,47831.25,36.347,48.231,3.869
0,35337.5,21.812,37.734,26.178
2,37500.0,25.923,46.957,2.363
2,43346.154,36.03,36.669,34.389
0,51100.0,42.896,44.723,5.574
0,40877.778,29.789,43.548,8.193
0,27500.0,14.252,32.837,29.611
3,40400.0,28.454,47.891,1.593
0,30125.0,21.714,40.098,2.315
2,35246.667,21.078,34.47,10.863
1,33400.0,20.423,44.882,3.636
1,39800.0,38.067,45.733,19.183
0,29100.0,17.864,43.369,3.978
0,44841.176,34.558,55.332,2.17
3,38500.0,23.398,45.445,4.814
2,37200.0,25.888,36.219,29.61
3,38200.0,22.057,36.554,9.878
2,41950.0,33.63,41.599,10.083
3,53200.0,31.603,37.452,27.061
3,43716.667,36.818,50.561,1.901
0,39900.0,25.137,35.065,13.359
1,61130.0,51.518,42.353,14.758
0,48200.0,51.535,53.984,4.991
0,34500.0,26.212,39.969,3.19
3,61366.667,42.166,38.22,23.989
2,41600.0,29.175,46.428,2.126
2,41512.5,35.896,50.513,3.2
0,37110.0,24.206,43.45,7.3
4,58625.0,40.877,41.905,12.552
0,45026.667,29.998,36.996,28.198
0,43790.909,38.046,42.519,5.752
2,41485.714,38.217,44.575,4.671
0,52610.0,47.252,48.445,1.787
2,43360.0,36.281,49.828,2.699
3,40188.889,22.042,33.186,51.183
0,26580.0,16.023,40.261,3.699
2,39441.667,29.299,36.432,36.489
1,53400.0,36.036,42.609,5.762
2,43607.692,24.723,23.895,23.66
2,35900.0,31.284,34.44,13.599
2,36816.667,29.102,48.645,13.477
0,47300.0,40.207,38.695,9.283
0,48500.0,36.309,38.873,23.638
1,67000.0,45.863,39.572,36.286
3,40719.048,,,
1,47469.231,,,
3,35400.0,26.079,43.518,3.501
1,27644.444,19.553,43.088,5.064
1,49100.0,49.441,49.47,7.215
0,33050.0,19.081,37.265,3.284
3,33400.0,21.942,37.476,58.861
2,32442.857,18.951,41.951,4.239
0,37900.0,34.521,46.639,2.054
0,42720.0,51.027,53.903,3.611
3,56200.0,44.155,40.122,6.535
2,44000.0,30.493,36.606,50.181
2,36100.0,26.122,43.621,6.497
1,49500.0,23.749,35.324,83.268
3,49257.143,36.591,42.161,3.599
2,30600.0,10.904,27.347,85.661
0,42466.667,32.356,43.63,2.958
3,57966.667,39.201,38.312,6.519
0,38300.0,28.811,43.383,14.703
0,43550.0,42.431,46.538,3.362
2,41900.0,22.16,33.39,54.564
1,49883.333,46.919,36.956,18.654
1,48559.375,31.236,34.006,42.652
1,59290.0,45.836,39.585,17.717
3,58000.0,42.8,46.827,12.954
0,39483.333,12.639,22.261,26.562
2,48033.333,32.24,33.445,11.486
3,35600.0,30.976,44.575,3.128
0,40738.462,34.079,47.482,3.558
3,30200.0,19.145,41.943,11.765
2,38385.714,27.153,47.389,4.487
3,42650.0,28.441,37.731,19.541
3,40116.667,35.468,45.69,5.97
3,51835.294,43.506,49.433,6.935
3,47060.606,38.221,42.18,9.69
0,47900.0,41.78,50.447,2.477
3,54923.077,45.762,33.011,42.892
2,54155.556,36.159,41.031,19.218
2,64750.0,44.625,43.634,36.313
2,36400.0,25.07,42.68,5.335
1,51615.789,40.694,47.467,20.96
3,41366.667,35.336,48.726,2.201
1,64200.0,50.107,41.248,45.599
0,50738.889,44.802,51.647,2.56
3,43900.0,23.552,34.927,42.926
1,40807.692,36.596,50.14,3.553
0,42618.182,27.945,41.367,5.348
0,44200.0,40.39,55.216,1.735
3,47000.0,32.606,39.794,17.761
4,33763.636,25.57,38.798,2.707
2,60406.667,49.572,37.104,35.088
3,44700.0,27.561,37.425,16.126
2,43700.0,31.965,45.914,3.307
0,50500.0,42.515,44.587,7.094
3,36000.0,22.747,43.237,3.914
1,40200.0,34.029,53.548,1.548
0,47057.576,29.919,38.652,5.537
3,34925.0,22.925,35.588,20.562
2,67507.692,51.442,44.404,17.095
3,37400.0,42.419,43.686,3.052
2,56857.143,41.312,35.694,30.807
2,42625.0,32.731,44.359,3.2
2,42700.0,33.841,51.683,1.573
1,46364.706,,,
0,44300.0,31.52,34.044,24.239
0,39600.0,17.523,30.264,52.456
2,45216.667,37.099,45.53,1.747
0,60256.25,48.247,50.427,9.046
3,31142.857,16.982,34.816,16.891
3,37628.571,16.84,23.993,43.049
2,40333.333,20.308,44.834,2.248
3,46100.0,41.337,46.278,1.912
3,40000.0,25.209,37.539,47.035
2,52450.0,39.399,46.018,16.441
0,48500.0,36.309,38.873,23.638
2,45046.667,36.207,45.389,18.46
2,54616.667,40.186,37.497,45.431
1,50723.077,44.913,46.688,6.77
0,27500.0,14.473,36.379,4.427
3,44486.667,38.235,45.472,4.318
3,54080.0,46.785,48.241,2.441
1,30700.0,21.214,41.961,2.288
3,38106.25,22.062,39.82,14.568
2,34715.789,21.297,37.546,6.619
3,60456.522,55.394,46.953,34.115
2,42783.333,27.463,35.921,51.304
0,41300.0,34.735,53.258,1.851
3,37100.0,19.028,35.952,10.426
3,40092.308,43.476,56.566,3.376
3,46935.714,36.381,42.039,9.655
3,37600.0,30.7,45.504,3.681
0,53751.852,39.505,49.855,3.049
0,38500.0,24.827,38.009,17.718
0,29677.778,16.406,39.497,6.851
0,46275.0,45.155,47.755,5.306
2,56184.615,41.794,46.299,35.992
0,36200.0,30.223,40.518,1.533
3,57525.926,,,
2,61528.571,40.981,39.591,27.096
3,41100.0,34.204,42.354,3.09
1,39800.0,33.715,41.204,9.194
0,37494.737,24.877,37.489,18.499
2,40075.0,36.047,42.391,9.182
3,34471.429,27.41,42.504,1.743
2,31700.0,22.054,33.615,7.842
2,37827.778,24.263,47.429,2.108
3,54900.0,45.476,42.747,28.197
2,34160.0,22.16,42.67,4.205
2,29050.0,14.334,36.013,9.501
1,53311.111,27.751,36.125,41.773
0,45500.0,40.25,49.203,4.853
3,30500.0,18.975,39.257,4.103
2,37400.0,25.834,53.346,4.059
2,52685.714,36.026,33.676,51.415
4,63142.105,45.718,39.8,40.318
2,37909.091,23.116,31.265,28.437
0,43500.0,33.723,49.651,1.296
0,39253.333,28.303,42.486,19.961
3,42600.0,34.416,46.757,1.873
2,36150.0,25.236,36.468,13.127
2,31600.0,21.117,31.848,45.342
3,43200.0,29.63,46.828,3.415
2,33070.0,20.366,44.367,7.807
3,65588.235,,,
2,44160.0,36.759,46.125,3.859
1,50007.692,48.836,48.132,5.939
2,44800.0,27.825,33.405,45.756
2,59957.692,46.455,41.17,12.587
0,38985.714,34.99,40.857,26.723
2,44225.0,34.991,41.651,5.221
3,44200.0,34.054,51.002,1.644
2,54180.952,42.586,42.541,23.577
3,52344.828,38.679,40.596,7.798
3,38300.0,26.316,43.358,3.848
0,51242.857,53.621,48.378,5.374
0,51213.333,46.289,43.78,10.828
0,28800.0,28.825,51.632,8.628
0,75683.333,50.153,39.134,10.258
3,44200.0,33.128,43.54,4.705
3,46145.455,,,
0,44026.087,36.041,47.011,4.936
1,63631.579,53.462,41.54,11.041
0,56000.0,48.486,47.408,4.335
3,37733.333,24.484,39.089,21.12
0,49900.0,29.074,39.812,39.839
3,61218.75,44.593,43.889,16.64
3,50835.294,41.802,37.297,34.073
0,35628.571,27.853,37.734,15.463
0,57700.0,47.671,44.798,13.2
0,45216.667,37.099,45.53,1.747
2,39300.0,32.683,45.902,7.175
1,35086.667,21.696,34.556,35.047
2,33300.0,25.996,35.507,33.189
3,47800.0,36.606,45.755,7.146
3,38537.5,25.317,35.974,69.367
3,44638.462,34.303,45.159,3.521
2,45733.333,37.724,47.033,4.464
3,38700.0,30.766,50.521,2.257
3,38553.846,22.572,38.723,19.227
0,42468.421,36.569,39.762,6.601
2,62700.0,50.831,45.167,36.534
0,48275.0,36.073,38.671,9.446
2,51058.333,35.939,40.379,38.899
3,29100.0,12.223,39.159,91.76
2,59988.889,48.218,50.574,3.711
0,35133.333,20.356,42.331,2.607
3,56970.588,49.345,38.985,13.162
2,61800.0,54.182,37.541,20.497
3,49500.0,46.614,38.951,32.049
3,38137.5,29.053,41.942,5.584
3,55658.333,46.583,47.095,8.196
3,39600.0,31.076,47.369,3.221
2,43900.0,36.196,39.343,13.954
2,33711.111,21.413,33.625,6.316
2,44012.5,29.245,34.112,53.1
3,38982.353,29.796,45.666,2.301
3,51411.765,42.435,42.374,8.383
1,28700.0,16.383,32.744,17.362
2,37700.0,32.169,48.915,4.045
3,40808.333,37.821,40.468,6.968
3,44400.0,26.758,34.411,61.543
2,54573.684,40.716,46.638,5.062
2,43200.0,31.026,47.375,12.745
3,40900.0,40.921,49.18,3.543
3,36800.0,28.63,46.138,6.905
0,32400.0,29.427,44.177,2.295
2,41630.0,39.913,48.932,3.249
3,63360.87,51.678,46.81,8.737
3,49031.579,40.197,37.555,6.909
2,53311.111,27.751,36.125,41.773
2,57983.333,34.682,38.529,11.103
3,47542.857,39.107,51.141,2.419
2,45400.0,37.036,45.79,11.806
3,40100.0,38.839,48.572,1.617
3,63137.5,47.007,38.524,29.127
3,40800.0,29.083,46.878,4.712
3,35000.0,15.509,32.832,6.248
2,46000.0,29.701,25.199,31.381
0,68270.588,60.017,46.252,11.615
3,48500.0,36.309,38.873,23.638
2,53952.941,47.019,46.685,5.04
0,31880.0,21.49,41.872,2.422
3,39900.0,18.378,33.207,77.452
3,40188.889,37.766,40.0,18.431
3,47755.556,35.503,40.053,2.878
0,40872.727,17.69,31.835,56.939
2,49900.0,21.171,34.481,68.25
1,37200.0,28.27,42.766,6.479
3,36910.526,26.764,37.424,17.185
4,44000.0,40.047,46.699,10.88
1,36050.0,26.425,44.401,8.868
1,34800.0,22.041,37.614,38.572
3,42700.0,39.745,45.356,4.387
2,42682.353,24.732,36.971,16.421
2,43425.714,32.92,44.559,12.622
3,45300.0,26.273,36.338,18.178
3,39300.0,31.183,45.665,3.117
1,55700.0,49.042,34.737,42.102
3,62820.833,52.018,45.113,21.57
2,59957.692,46.455,41.17,12.587
2,49700.0,37.003,42.818,4.316
0,67000.0,36.912,34.24,5.543
2,55457.143,50.156,59.323,2.642
3,54687.5,,,
2,47300.0,29.678,40.385,13.795
0,25560.0,22.854,43.69,2.42
2,49883.333,46.919,36.956,18.654
2,49183.333,39.834,47.637,8.191
2,26960.0,14.077,37.603,3.53
2,41115.385,34.942,40.975,4.689
3,51625.0,35.622,41.89,8.995
2,29140.0,15.574,34.148,21.842
2,53300.0,53.049,49.863,10.054
0,34650.0,29.492,39.756,3.247
2,55700.0,54.153,45.326,6.848
3,52810.0,22.166,35.36,66.416
3,46600.0,39.005,46.494,12.05
2,49700.0,30.239,39.604,43.685
3,49400.0,41.91,45.672,4.51
1,51442.105,22.867,35.34,77.536
2,50383.333,56.897,37.895,18.389
0,49114.286,28.02,35.359,56.511
0,44600.0,36.149,53.17,2.538
2,46491.667,26.004,35.055,15.674
2,34364.706,21.953,39.087,3.67
0,54177.778,41.697,48.056,4.085
2,43300.0,35.655,40.157,9.151
3,33900.0,16.348,31.986,81.884
3,52300.0,34.436,42.533,4.262
2,48033.333,52.897,44.856,10.775
0,36800.0,25.264,42.256,3.393
2,57500.0,45.069,49.091,3.794
3,35772.222,27.687,42.334,4.809
2,37664.706,29.97,42.001,3.408
2,64411.765,58.982,42.26,11.68
1,54573.684,40.716,46.638,5.062
1,57426.667,42.381,41.966,22.994
0,38300.0,26.411,38.998,3.975
3,35000.0,21.945,37.029,32.075
2,62576.923,50.849,47.144,9.19
3,47200.0,32.778,41.741,6.313
2,38270.0,25.157,45.556,3.278
3,37100.0,24.952,42.216,9.003
3,35800.0,23.319,46.686,3.876
2,54063.636,28.533,37.384,58.731
0,44437.5,39.525,47.019,3.578
2,26400.0,15.246,41.768,7.868
3,34200.0,19.679,39.352,3.2
3,57300.0,48.165,44.428,6.966
3,41114.286,28.726,42.978,8.988
1,25000.0,13.109,30.305,32.906
0,38400.0,23.752,35.748,8.939
1,46300.0,29.074,37.846,3.735
0,45900.0,11.075,23.514,35.457
3,40900.0,33.194,51.909,1.424
2,34000.0,24.334,50.611,1.029
1,45500.0,26.997,34.484,56.421
1,58400.0,32.363,40.248,52.604
2,36336.364,20.56,43.053,4.087
3,53200.0,31.603,37.452,27.061
1,58357.895,44.77,39.128,43.084
3,31514.286,16.276,36.83,9.489
1,40820.0,36.503,41.949,4.958
2,58600.0,43.441,40.458,39.201
0,41150.0,31.164,45.937,26.831
3,33371.429,25.069,47.225,2.258
2,55464.286,40.127,41.858,19.008
2,47900.0,47.096,52.286,6.699
1,53389.474,30.355,38.827,62.229
2,47214.286,49.245,48.172,4.454
3,39020.0,28.977,39.333,3.847
3,43425.714,32.92,44.559,12.622
0,49000.0,37.943,38.63,12.53
2,41100.0,34.204,42.354,3.09
0,36800.0,25.453,40.899,34.555
0,47110.0,38.597,39.167,23.967
3,47700.0,43.26,50.275,3.531
3,31561.538,17.074,38.827,3.699
3,39922.222,25.116,47.48,6.051
3,56665.385,46.55,43.245,5.717
1,57200.0,38.284,43.596,11.914
2,38900.0,25.326,30.043,12.352
2,34955.556,22.083,42.268,3.192
2,50300.0,44.578,43.402,9.55
3,40145.455,29.532,42.982,4.126
2,45680.0,24.961,25.441,36.687
0,35642.857,18.877,35.756,15.654
0,34333.333,19.427,24.109,31.329
1,42933.333,36.318,49.54,3.973
3,47600.0,26.271,37.47,58.162
1,52555.556,39.729,35.717,41.282
0,41300.0,33.49,50.943,2.068
0,57340.0,40.523,36.65,23.315
2,48436.0,39.378,42.97,5.976
1,50600.0,23.487,36.594,54.672
0,24400.0,11.341,33.765,16.416
2,44300.0,26.001,35.167,33.541
3,40333.333,20.308,44.834,2.248
0,53776.471,47.469,37.998,8.593
3,75950.0,65.66,36.327,17.289
3,51213.333,46.289,43.78,10.828
0,38553.846,26.973,46.498,2.5
3,47300.0,30.595,42.494,22.377
0,49300.0,18.237,23.608,9.594
3,41815.385,28.916,35.079,18.383
0,30200.0,27.371,44.692,3.087
3,46840.0,34.369,43.965,3.767
2,41377.778,38.588,45.847,4.755
3,35230.769,21.793,41.156,3.456
1,49300.0,42.325,40.442,13.75
2,49823.077,53.407,44.174,14.975
2,47857.895,38.74,38.465,6.463
2,46020.0,37.163,49.26,2.961
2,39590.0,31.379,37.528,31.522
1,63137.5,47.007,38.524,29.127
3,47507.692,28.301,36.02,36.539
0,30600.0,14.535,34.307,70.266
3,42836.364,29.866,33.996,36.626
3,67400.0,61.605,44.698,10.905
2,34300.0,25.948,35.759,44.308
3,57542.857,44.472,31.543,55.816
3,44472.727,23.512,31.768,83.925
2,71250.0,56.087,44.6,20.524
0,54600.0,52.529,47.806,3.118
3,40900.0,30.563,51.862,2.374
2,45900.0,22.202,35.064,45.647
2,59100.0,49.533,50.34,5.829
2,39500.0,19.448,33.223,47.875
3,53925.0,41.652,36.896,13.973
4,35000.0,20.759,37.111,4.376
0,45300.0,38.41,54.531,1.84
3,39900.0,29.311,39.475,3.26
3,39700.0,30.859,50.384,1.711
3,52400.0,41.449,44.635,3.888
2,48559.375,31.236,34.006,42.652
3,34800.0,27.411,55.101,1.931
3,43309.091,26.632,39.195,19.157
3,30837.5,23.636,38.743,9.72
2,43607.692,34.797,42.349,13.221
1,58911.765,41.452,39.606,29.31
3,49200.0,35.785,36.302,19.18
2,35300.0,23.096,42.326,2.69
2,40200.0,29.881,48.284,1.494
1,56400.0,38.922,40.149,16.598
3,47900.0,45.515,52.033,5.361
3,53600.0,42.987,42.926,8.802
3,58963.636,37.34,39.274,73.975
3,50363.636,45.97,51.069,2.498
3,37600.0,21.38,40.977,12.767
3,56961.905,47.323,39.983,16.831
2,41500.0,34.637,48.413,2.407
3,26580.0,16.023,40.261,3.699
2,51305.882,28.011,36.141,37.687
2,40116.667,35.468,45.69,5.97
2,47469.231,,,
2,34600.0,20.414,39.31,2.934
0,53066.667,46.827,41.907,19.474
3,36044.444,34.787,60.818,4.59
2,37681.818,27.627,44.897,2.432
2,41990.0,,,
3,47866.667,20.114,33.485,68.74
3,37437.5,23.246,35.567,6.136
3,40020.0,27.0,40.525,6.621
3,50656.667,40.927,42.218,4.937
3,32150.0,24.579,43.539,4.968
0,64047.619,53.124,47.489,12.173
2,47000.0,45.068,47.786,2.96
3,55006.25,51.251,48.282,8.882
0,30071.429,11.506,30.405,59.735
2,50900.0,39.193,47.278,9.094
2,42200.0,36.241,41.992,3.525
3,43420.0,42.294,44.609,6.822
3,60380.952,37.901,40.257,24.501
2,43700.0,27.502,37.708,37.142
3,31588.889,17.081,34.976,8.025
3,41500.0,35.746,45.176,5.697
3,40200.0,29.881,48.284,1.494
0,56600.0,43.193,39.913,10.932
1,54700.0,41.7,43.654,23.287
3,52580.0,44.559,44.107,36.126
0,34700.0,25.601,44.833,1.561
1,36790.909,29.152,41.172,5.279
0,39700.0,30.859,50.384,1.711
4,46200.0,40.158,39.782,45.776
0,41800.0,32.862,53.056,1.976
0,35700.0,28.446,59.631,1.399
2,46100.0,34.495,41.136,11.021
2,44873.684,39.665,49.919,5.092
2,76700.0,61.622,34.701,21.404
3,48600.0,43.001,47.605,3.651
0,45400.0,42.39,54.293,1.627
1,39000.0,28.391,40.432,7.633
2,36330.0,23.668,33.329,31.327
0,39842.857,19.29,34.843,39.71
0,35600.0,25.669,42.802,2.869
2,40771.429,19.606,28.509,48.413
3,36910.526,26.764,37.424,17.185
3,65644.444,40.724,37.871,10.452
2,39800.0,33.119,49.233,7.402
3,50692.0,40.394,39.528,16.603
1,55500.0,50.369,34.938,34.8
0,39200.0,33.728,53.279,5.563
3,42400.0,35.862,45.082,2.443
3,56428.571,45.691,41.826,7.134
2,29900.0,19.698,41.73,5.358
2,38166.667,35.353,37.634,9.171
2,41900.0,26.486,36.193,26.078
0,42140.0,25.413,33.437,78.236
2,45711.111,33.724,30.266,13.996
2,53500.0,43.564,48.819,4.337
0,45742.857,18.752,33.341,83.093
3,35866.667,25.064,40.746,5.747
0,34800.0,24.718,40.241,21.027
0,43976.0,31.966,39.988,12.76
2,64052.941,45.994,42.045,61.816
0,40145.455,29.532,42.982,4.126
2,60300.0,47.956,40.862,4.924
0,44142.857,38.031,44.197,1.811
4,32562.5,,,
3,41100.0,26.408,41.213,19.055
3,38500.0,29.278,37.372,28.104
2,43500.0,38.01,48.608,2.25
3,52422.222,,,
3,36300.0,29.652,46.617,1.95
2,30042.857,12.836,33.025,5.046
3,49278.947,34.228,39.96,30.898
3,46050.0,33.374,37.0,65.913
0,41990.0,,,
0,32257.143,18.948,33.234,23.036
0,45133.333,41.084,42.587,10.883
3,60665.0,52.832,43.092,9.814
0,57700.0,42.95,42.69,13.068
2,36187.5,18.417,31.907,14.497
3,58666.667,42.644,33.127,30.023
0,28800.0,15.659,37.46,5.964
1,45933.333,27.998,35.993,59.671
2,59464.286,36.872,36.968,20.556
3,52858.333,,,
2,31337.5,26.546,43.92,8.193
0,43200.0,39.092,54.315,2.201
0,66900.0,55.086,45.801,8.413
2,34600.0,24.733,38.814,13.744
2,30000.0,17.21,32.295,59.99
2,54084.615,42.786,41.339,10.476
2,46688.889,37.844,42.839,14.029
2,67277.273,51.603,44.296,36.098
0,31383.333,16.955,34.357,30.631
2,44580.0,37.327,43.546,16.823
3,41612.5,26.922,44.156,4.222
2,41900.0,38.213,49.77,2.736
0,33720.0,19.942,38.506,8.115
3,32318.182,20.011,37.234,15.981
2,45500.0,29.938,30.227,69.949
0,38442.857,29.307,52.311,2.59
3,45950.0,43.839,51.405,3.019
3,47660.0,42.148,52.102,3.667
2,58026.316,50.358,38.74,14.508
1,43434.615,26.736,39.234,5.298
3,35533.333,10.727,22.343,40.617
1,48042.857,41.691,43.469,7.905
2,46922.222,43.579,47.354,6.696
2,55600.0,53.11,46.066,26.901
1,43770.0,42.98,54.096,3.997
0,32350.0,20.964,37.887,30.605
3,45600.0,31.129,37.639,15.38
3,35952.381,24.691,35.874,16.821
2,41000.0,34.254,53.451,1.535
3,38540.0,33.283,43.245,2.363
0,40577.778,30.895,39.494,4.895
0,35600.0,29.821,55.521,2.025
0,29700.0,14.049,30.46,69.65
2,62287.5,51.413,37.351,17.517
0,44100.0,39.626,43.777,8.117
3,31810.0,17.264,39.755,2.591
3,51262.963,39.695,45.063,9.31
0,39750.0,32.408,41.491,6.091
3,35300.0,23.096,42.326,2.69
3,58100.0,38.914,38.056,32.694
3,26200.0,11.741,36.948,5.858
2,47512.5,9.277,22.17,72.546
2,57400.0,46.564,44.096,4.612
0,50008.333,35.842,44.354,34.588
0,46100.0,40.481,54.253,2.61
2,45147.059,24.689,32.706,58.888
2,48100.0,45.971,48.304,4.05
3,41000.0,37.814,40.618,11.453
2,35788.889,30.938,50.7,3.837
3,42700.0,20.141,31.599,81.049
3,51100.0,46.021,51.467,2.101
3,56946.667,48.516,38.451,24.705
1,39200.0,30.979,44.046,17.371
3,43000.0,38.224,52.934,2.438
3,38250.0,19.926,36.638,13.697
0,48800.0,43.853,41.037,9.072
0,43976.0,31.966,39.988,12.76
2,46506.667,24.965,36.604,36.0
2,47180.0,37.015,46.44,9.844
3,46080.952,41.808,45.423,3.325
2,34191.667,22.976,34.52,34.448
2,38300.0,28.811,43.383,14.703
1,41900.0,26.486,36.193,26.078
3,56200.0,,,
2,38000.0,31.958,55.06,1.206
0,45650.0,40.794,51.451,3.812
0,35150.0,14.083,23.717,22.07
0,48894.444,38.152,43.712,2.33
1,44978.571,45.014,51.838,8.25
3,40268.182,,,
0,39160.0,,,
0,51123.529,50.935,49.264,13.426
0,40146.154,29.515,43.05,10.651
1,43584.615,37.214,48.422,4.048
4,37108.333,20.574,33.231,51.896
2,54625.0,42.987,43.963,5.337
0,30500.0,25.759,40.145,2.718
2,40700.0,,,
3,47400.0,30.187,39.17,7.526
3,53200.0,45.964,36.304,38.388
3,53616.667,35.558,31.696,32.053
1,32100.0,24.254,38.98,3.452
3,48600.0,41.396,54.667,3.225
0,44006.25,24.239,37.29,34.712
0,38631.25,31.761,44.527,2.265
2,45600.0,31.129,37.639,15.38
2,48983.333,39.75,41.338,9.891
0,49552.174,34.932,37.351,19.104
2,45500.0,37.105,43.777,6.27
0,49290.323,31.077,38.294,9.38
2,44200.0,29.14,40.059,9.836
3,54084.615,42.786,41.339,10.476
3,37600.0,31.94,54.184,1.644
3,44179.167,33.39,43.443,4.492
3,39700.0,23.624,41.457,6.658
2,51700.0,31.261,36.797,9.389
0,43507.692,27.981,39.347,14.771
4,39800.0,23.169,33.731,66.586
3,65833.333,53.28,38.361,19.76
0,38729.412,27.802,45.645,3.509
3,26960.0,14.077,37.603,3.53
0,29300.0,13.302,35.419,50.705
1,53366.667,33.269,38.119,63.76
3,37733.333,25.257,43.692,5.127
2,56400.0,37.553,36.707,47.708
3,36390.0,25.504,45.277,2.287
2,48400.0,37.206,46.312,7.785
3,25900.0,21.97,41.614,6.031
2,63500.0,57.048,32.729,28.294
3,47300.0,38.867,47.788,2.439
3,49992.308,40.188,48.164,4.249
2,44807.143,42.905,53.41,1.956
4,50223.077,44.442,45.902,23.266
0,37628.571,16.84,23.993,43.049
3,47800.0,,,
3,49971.429,,,
2,28000.0,25.542,41.054,3.316
2,30900.0,24.381,42.756,2.874
0,42782.143,35.375,38.737,9.202
0,44361.111,30.931,40.31,20.305
2,38840.0,25.904,49.777,6.674
2,35700.0,28.404,44.215,15.742
1,59937.037,54.744,38.935,26.245
2,52400.0,39.076,43.932,21.131
3,69886.957,52.907,45.136,17.829
3,52842.857,33.962,36.748,43.733
3,33070.0,20.366,44.367,7.807
1,47700.0,36.668,37.756,26.902
3,49900.0,36.055,39.689,3.701
0,27400.0,11.857,31.425,51.346
3,40900.0,37.708,53.226,1.389
3,45300.0,40.542,52.243,3.423
3,47360.87,29.79,45.904,4.743
3,34692.857,26.251,44.75,2.194
2,38050.0,24.667,44.404,3.367
2,49300.0,46.545,43.092,7.965
2,34883.333,24.022,36.433,23.905
2,50800.0,51.804,44.61,10.551
3,37088.889,,,
3,50738.889,44.802,51.647,2.56
2,37100.0,24.952,42.216,9.003
3,35300.0,18.213,36.945,4.091
0,45500.0,34.019,41.162,5.048
3,36100.0,22.356,45.808,7.706
3,32400.0,23.732,48.507,1.85
0,38126.667,31.608,50.885,5.052
2,66541.667,,,
3,62200.0,49.152,47.454,16.563
2,51700.0,39.623,45.479,11.381
2,53338.889,41.898,47.607,4.163
3,42500.0,30.707,38.971,16.926
0,42431.579,23.441,36.469,27.45
3,42100.0,26.529,40.023,24.546
3,61800.0,42.111,45.261,5.502
0,46506.667,24.965,36.604,36.0
2,50007.692,48.836,48.132,5.939
3,36500.0,26.919,44.984,25.316
0,47966.667,44.66,44.376,31.251
3,54566.667,43.806,48.178,4.493
3,42968.421,35.682,49.821,4.373
3,39500.0,33.025,45.96,24.639
2,43926.316,33.723,46.883,6.547
3,55262.5,54.849,47.215,15.713
3,35633.333,28.203,49.228,2.024
0,42028.571,29.214,44.984,2.592
3,51700.0,38.545,50.821,11.537
3,44341.667,29.966,50.697,2.977
2,61157.143,54.249,33.287,36.287
2,45292.857,32.878,36.13,15.319
0,42275.0,34.255,52.123,1.668
0,49278.947,34.228,39.96,30.898
3,40188.889,37.766,40.0,18.431
2,31700.0,15.753,32.529,43.239
3,49712.5,27.023,35.517,59.629
2,51100.0,41.787,42.744,13.326
3,41488.889,23.942,31.836,65.649
2,62545.455,45.834,46.227,27.937
1,39004.348,25.107,38.818,13.898
3,37250.0,22.496,34.051,79.401
3,42755.556,27.502,48.232,1.734
0,43533.333,37.947,52.815,1.895
0,25060.0,23.19,39.941,2.908
0,53157.143,43.113,36.84,43.436
2,42000.0,33.914,45.012,4.849
0,37600.0,30.7,45.504,3.681
1,34740.0,14.476,27.993,34.924
3,49000.0,37.943,38.63,12.53
0,45404.762,31.724,40.087,5.241
2,44253.846,29.532,44.814,6.851
2,35353.846,23.961,36.788,24.049
0,51000.0,41.198,49.551,3.513
2,78000.0,57.194,43.098,11.56
0,35772.222,27.687,42.334,4.809
0,47100.0,34.79,46.773,13.552
2,52800.0,39.871,42.635,17.925
2,46400.0,40.508,52.145,1.81
1,49800.0,43.755,36.085,47.214
3,38900.0,25.326,30.043,12.352
0,38500.0,27.904,44.449,3.788
0,46533.333,30.831,41.17,4.955
0,39442.857,29.874,46.237,2.848
3,33400.0,18.258,40.184,2.879
2,35900.0,23.611,42.304,2.783
0,44200.0,39.317,51.161,2.021
2,32337.5,19.839,39.045,14.687
2,45973.684,37.347,44.339,5.085
3,45475.0,35.465,47.2,3.056
3,44000.0,30.334,40.038,3.343
0,71611.111,51.756,41.853,15.913
2,36725.0,20.254,36.286,5.885
1,44180.0,39.045,44.034,20.406
3,44060.0,34.4,34.059,17.958
3,60264.286,49.456,41.319,9.257
3,53933.333,37.126,42.818,9.402
3,42000.0,28.736,40.368,7.347
